#ID	Group	Solicit	Course	Entity	Day	Hour	Bld	Type	Room	Vacanc	Matric	Priori	Special
605 77 145 58 18 4 4 4 1 -1 40 28 1 1 
606 77 145 58 18 4 5 4 1 -1 40 28 1 1 
607 109 146 41 13 3 14 2 1 42 48 40 1 1 
608 109 146 41 13 3 15 2 1 42 48 40 1 1 
609 109 146 41 13 5 14 2 1 47 48 40 1 1 
610 109 146 41 13 5 15 2 1 47 48 40 1 1 
611 126 147 13 38 2 10 2 1 30 50 48 1 1 
612 126 147 13 38 2 11 2 1 30 50 48 1 1 
613 126 147 13 38 4 10 2 1 30 50 48 1 1 
614 126 147 13 38 4 11 2 1 30 50 48 1 1 
615 127 148 81 33 6 2 4 1 124 40 52 2 1 
616 127 148 81 33 6 3 4 1 124 40 52 2 1 
617 127 148 81 33 6 4 4 1 123 40 52 2 1 
618 127 148 81 33 6 5 4 1 123 40 52 2 1 
619 28 149 88 31 4 2 17 1 246 21 4 1 1 
620 28 149 88 31 4 3 17 1 247 21 4 1 1 
621 28 149 88 31 4 4 17 1 247 21 4 1 1 
622 28 149 88 31 4 5 17 1 245 21 4 1 1 
623 28 149 88 31 6 8 17 1 240 21 4 1 1 
624 28 149 88 31 6 9 17 1 245 21 4 1 1 
625 28 149 88 31 6 10 17 1 243 21 4 1 1 
626 28 149 88 31 6 11 17 1 241 21 4 1 1 
631 129 151 103 42 5 2 4 1 -1 34 28 1 1 
632 129 151 103 42 5 3 4 1 -1 34 28 1 1 
633 129 151 103 42 5 4 4 1 -1 34 28 1 1 
634 129 151 103 42 5 5 4 1 -1 34 28 1 1 
635 130 152 7 30 4 2 1 1 20 36 32 1 1 
636 130 152 7 30 4 3 1 1 21 36 32 1 1 
637 130 152 7 30 5 2 1 1 10 36 32 1 1 
638 130 152 7 30 5 3 1 1 13 36 32 1 1 
639 130 152 7 30 5 4 1 1 29 36 32 1 1 
640 131 153 12 13 5 2 2 1 31 50 32 1 1 
641 131 153 12 13 5 3 2 1 31 50 32 1 1 
642 131 153 12 13 5 4 2 1 38 50 32 1 1 
643 131 153 12 13 5 5 2 1 38 50 32 1 1 
644 132 154 157 32 6 2 1 1 7 15 28 2 1 
645 132 154 157 32 6 3 1 1 7 15 28 2 1 
646 133 155 5 27 2 2 4 1 -1 30 23 1 1 
647 133 155 5 27 2 3 4 1 -1 30 23 1 1 
648 133 155 5 27 2 4 4 1 -1 30 23 1 1 
649 133 155 5 27 2 5 4 1 -1 30 23 1 1 
650 134 156 137 18 2 4 1 1 54 50 39 1 1 
651 134 156 137 18 2 5 1 1 54 50 39 1 1 
652 134 156 137 18 5 4 1 1 24 50 39 1 1 
653 134 156 137 18 5 5 1 1 10 50 39 1 1 
654 135 157 167 29 2 8 5 1 91 15 13 1 1 
655 135 157 167 29 2 9 5 1 91 15 13 1 1 
656 135 157 167 29 2 10 5 1 96 15 13 1 1 
657 135 157 167 29 2 11 5 1 96 15 13 1 1 
658 135 157 167 29 3 8 5 1 60 15 13 1 1 
659 135 157 167 29 3 9 5 1 60 15 13 1 1 
660 135 157 167 29 3 10 5 1 60 15 13 1 1 
661 135 157 167 29 3 11 5 1 60 15 13 1 1 
662 135 157 167 29 4 8 5 1 60 15 13 1 1 
663 135 157 167 29 4 9 5 1 60 15 13 1 1 
664 135 157 167 29 4 10 5 1 60 15 13 1 1 
665 135 157 167 29 4 11 5 1 60 15 13 1 1 
666 135 157 167 29 5 8 5 1 141 15 13 1 1 
667 135 157 167 29 5 9 5 1 141 15 13 1 1 
668 135 157 167 29 5 10 5 1 67 15 13 1 1 
669 135 157 167 29 5 11 5 1 67 15 13 1 1 
670 136 158 158 32 2 8 1 1 2 48 30 1 1 
671 136 158 158 32 2 9 1 1 2 48 30 1 1 
672 136 158 158 32 2 10 1 1 57 48 30 1 1 
673 116 159 18 33 2 2 4 1 149 30 18 2 1 
674 116 159 18 33 2 3 4 1 149 30 18 2 1 
675 116 159 18 33 2 4 4 1 113 30 18 2 1 
676 116 159 18 33 2 5 4 1 113 30 18 2 1 
679 138 161 12 13 3 14 2 1 36 40 10 1 1 
680 138 161 12 13 3 15 2 1 36 40 10 1 1 
681 138 161 12 13 5 14 2 1 55 40 10 1 1 
682 138 161 12 13 5 15 2 1 55 40 10 1 1 
689 77 163 58 18 2 2 4 1 -1 40 28 1 1 
690 77 163 58 18 2 3 4 1 -1 40 28 1 1 
691 77 163 58 18 2 4 4 1 121 40 28 1 1 
692 77 163 58 18 2 5 4 1 121 40 28 1 1 
693 139 164 166 8 4 10 2 1 31 50 57 1 1 
694 139 164 166 8 4 11 2 1 31 50 57 1 1 
695 139 164 166 8 6 10 2 1 30 50 57 1 1 
696 139 164 166 8 6 11 2 1 30 50 57 1 1 
697 140 165 157 32 3 4 1 1 9 40 29 1 1 
698 140 165 157 32 3 5 1 1 9 40 29 1 1 
699 140 165 157 32 5 4 1 1 13 40 29 1 1 
700 140 165 157 32 5 5 1 1 13 40 29 1 1 
706 123 167 154 34 2 2 1 1 1 45 24 1 1 
707 123 167 154 34 2 3 1 1 1 45 24 1 1 
708 123 167 154 34 4 2 1 1 2 45 24 1 1 
709 123 167 154 34 4 3 1 1 2 45 24 1 1 
716 141 170 161 16 4 4 1 1 27 20 20 1 1 
717 141 170 161 16 4 5 1 1 27 20 20 1 1 
718 133 171 5 27 4 8 4 1 120 60 46 2 1 
719 133 171 5 27 4 9 4 1 120 60 46 2 1 
720 133 171 5 27 4 10 4 1 120 60 46 2 1 
721 133 171 5 27 4 11 4 1 120 60 46 2 1 
722 142 172 74 40 6 16 2 1 43 60 55 1 1 
723 142 172 74 40 6 17 2 1 43 60 55 1 1 
724 51 173 110 27 6 2 2 2 33 24 20 1 1 
725 51 173 110 27 6 3 2 2 33 24 20 1 1 
726 51 173 110 27 6 4 2 2 4 24 20 1 1 
727 51 173 110 27 6 5 2 2 4 24 20 1 1 
728 143 174 137 18 3 2 4 1 117 50 33 1 1 
729 143 174 137 18 3 3 4 1 117 50 33 1 1 
730 143 174 137 18 5 2 4 1 117 50 33 1 1 
731 143 174 137 18 5 3 4 1 117 50 33 1 1 
732 144 175 152 15 2 14 4 1 117 45 47 1 1 
733 144 175 152 15 2 15 4 1 117 45 47 1 1 
734 144 175 152 15 2 16 4 1 115 45 47 1 1 
735 144 175 152 15 2 17 4 1 115 45 47 1 1 
736 141 176 161 16 2 4 1 1 2 40 42 1 1 
737 141 176 161 16 2 5 1 1 2 40 42 1 1 
738 141 176 161 16 6 8 1 1 3 40 42 1 1 
739 141 176 161 16 6 10 1 1 2 40 42 1 1 
744 145 178 133 34 3 4 1 1 -1 25 20 1 1 
745 145 178 133 34 3 5 1 1 -1 25 20 1 1 
746 145 178 133 34 5 4 1 1 26 25 20 1 1 
747 145 178 133 34 5 5 1 1 26 25 20 1 1 
748 63 179 179 18 3 2 4 1 115 40 22 2 1 
749 63 179 179 18 3 3 4 1 115 40 22 2 1 
750 63 179 179 18 3 4 4 1 123 40 22 2 1 
751 63 179 179 18 3 5 4 1 123 40 22 2 1 
752 146 180 137 18 5 8 4 1 115 45 35 2 1 
753 146 180 137 18 5 9 4 1 115 45 35 2 1 
754 146 180 137 18 5 10 4 1 115 45 35 2 1 
755 146 180 137 18 5 11 4 1 115 45 35 2 1 
756 19 181 117 17 5 2 4 1 125 65 5 1 1 
757 19 181 117 17 5 3 4 1 125 65 5 1 1 
758 19 181 117 17 5 4 4 1 125 65 5 1 1 
759 19 181 117 17 5 5 4 1 125 65 5 1 1 
760 147 182 103 42 3 14 5 1 60 20 61 3 1 
761 147 182 103 42 3 15 5 1 60 20 61 3 1 
762 148 183 78 21 3 14 5 1 148 12 13 1 1 
763 148 183 78 21 3 15 5 1 148 12 13 1 1 
764 148 183 78 21 3 16 5 1 60 12 13 1 1 
765 148 183 78 21 3 17 5 1 60 12 13 1 1 
766 149 184 35 33 3 2 4 1 -1 30 23 1 1 
767 149 184 35 33 3 3 4 1 -1 30 23 1 1 
768 149 184 35 33 3 4 4 1 -1 30 23 1 1 
769 149 184 35 33 3 5 4 1 -1 30 23 1 1 
770 150 185 95 27 6 2 4 1 111 50 47 1 1 
771 150 185 95 27 6 3 4 1 111 50 47 1 1 
772 150 185 95 27 6 4 4 1 111 50 47 1 1 
773 150 185 95 27 6 5 4 1 111 50 47 1 1 
774 141 186 161 16 2 2 1 1 8 41 42 1 1 
775 141 186 161 16 2 3 1 1 8 41 42 1 1 
776 141 186 161 16 6 4 1 1 1 41 42 1 1 
777 141 186 161 16 6 5 1 1 1 41 42 1 1 
778 141 186 161 16 6 6 1 1 1 41 42 1 1 
779 51 187 110 27 2 4 4 1 -1 40 42 1 1 
780 51 187 110 27 2 5 4 1 -1 40 42 1 1 
781 51 187 110 27 5 4 4 1 -1 40 42 1 1 
782 51 187 110 27 5 5 4 1 -1 40 42 1 1 
783 151 188 75 11 2 9 5 3 65 25 16 1 1 
784 151 188 75 11 2 10 5 3 65 25 16 1 1 
785 151 188 75 11 4 9 5 3 65 25 16 1 1 
786 151 188 75 11 4 10 5 3 65 25 16 1 1 
787 152 189 79 40 3 14 2 1 43 60 58 1 1 
788 152 189 79 40 3 15 2 1 43 60 58 1 1 
789 152 189 79 40 3 16 2 1 44 60 58 1 1 
790 152 189 79 40 3 17 2 1 44 60 58 1 1 
791 34 190 12 13 5 14 2 1 31 50 32 1 1 
792 34 190 12 13 5 15 2 1 31 50 32 1 1 
793 34 190 12 13 5 16 2 1 31 50 32 1 1 
794 34 190 12 13 5 17 2 1 31 50 32 1 1 
795 153 191 87 43 2 2 1 1 24 60 43 1 1 
796 153 191 87 43 2 3 1 1 24 60 43 1 1 
797 153 191 87 43 4 2 1 1 23 60 43 1 1 
798 153 191 87 43 4 3 1 1 23 60 43 1 1 
799 97 192 19 38 3 16 2 1 36 40 21 1 1 
800 97 192 19 38 3 17 2 1 36 40 21 1 1 
801 97 192 19 38 5 16 2 1 55 40 21 1 1 
802 97 192 19 38 5 17 2 1 55 40 21 1 1 
805 154 194 76 43 3 8 1 1 26 30 23 1 1 
806 154 194 76 43 3 9 1 1 26 30 23 1 1 
807 154 194 76 43 5 8 1 1 10 30 23 1 1 
808 154 194 76 43 5 9 1 1 10 30 23 1 1 
813 136 196 158 32 3 16 1 1 57 50 25 1 1 
814 136 196 158 32 3 17 1 1 57 50 25 1 1 
815 156 197 40 13 5 14 2 2 128 50 55 1 1 
816 156 197 40 13 5 15 2 2 128 50 55 1 1 
817 156 197 40 13 5 16 2 2 -1 50 55 1 1 
818 156 197 40 13 5 17 2 2 -1 50 55 1 1 
819 157 198 154 34 3 2 1 1 57 50 52 1 1 
820 157 198 154 34 3 3 1 1 57 50 52 1 1 
821 157 198 154 34 5 2 1 1 57 50 52 1 1 
822 157 198 154 34 5 3 1 1 57 50 52 1 1 
823 104 199 4 27 3 8 4 1 124 26 25 1 1 
824 104 199 4 27 3 9 4 1 124 26 25 1 1 
825 104 199 4 27 3 10 4 1 124 26 25 1 1 
826 104 199 4 27 3 11 4 1 124 26 25 1 1 
827 137 200 88 31 5 7 17 1 252 45 49 1 1 
828 137 200 88 31 5 7 17 1 262 45 49 1 1 
829 137 200 88 31 5 9 17 1 252 45 49 1 1 
830 158 201 83 17 4 2 5 1 60 20 18 1 1 
831 158 201 83 17 4 3 5 1 60 20 18 1 1 
832 26 202 156 32 3 4 1 1 6 35 37 1 1 
833 26 202 156 32 3 5 1 1 6 35 37 1 1 
838 160 204 167 29 3 8 5 1 99 60 62 1 1 
839 160 204 167 29 3 9 5 1 99 60 62 1 1 
840 160 204 167 29 3 10 5 1 87 60 62 1 1 
841 160 204 167 29 3 11 5 1 87 60 62 1 1 
842 161 205 87 43 2 2 1 1 18 60 66 1 1 
843 161 205 87 43 2 3 1 1 18 60 66 1 1 
844 161 205 87 43 4 2 1 1 24 60 66 1 1 
845 161 205 87 43 4 3 1 1 24 60 66 1 1 
846 161 205 87 43 6 2 1 1 24 60 66 1 1 
847 161 205 87 43 6 3 1 1 24 60 66 1 1 
852 153 207 87 43 3 2 1 1 14 55 70 1 1 
853 153 207 87 43 3 3 1 1 14 55 70 1 1 
854 153 207 87 43 5 2 1 1 14 55 70 1 1 
855 153 207 87 43 5 3 1 1 14 55 70 1 1 
856 10 208 142 14 4 15 17 1 262 15 10 1 1 
857 10 208 142 14 4 16 17 1 262 15 10 1 1 
858 10 208 142 14 4 17 17 1 241 15 10 1 1 
859 10 208 142 14 4 17 17 1 243 15 10 1 1 
871 163 212 161 16 4 10 5 1 59 40 46 1 1 
872 163 212 161 16 4 11 5 1 59 40 46 1 1 
873 163 212 161 16 6 10 5 1 59 40 46 1 1 
874 163 212 161 16 6 11 5 1 59 40 46 1 1 
885 133 215 5 27 2 2 4 1 -1 30 23 1 1 
886 133 215 5 27 2 3 4 1 -1 30 23 1 1 
887 133 215 5 27 2 4 4 1 -1 30 23 1 1 
888 133 215 5 27 2 5 4 1 -1 30 23 1 1 
889 156 216 40 13 4 14 2 1 32 50 21 1 1 
890 156 216 40 13 4 15 2 1 32 50 21 1 1 
891 156 216 40 13 4 16 2 1 30 50 21 1 1 
892 156 216 40 13 4 17 2 1 30 50 21 1 1 
893 165 217 158 32 2 14 1 1 16 33 32 1 1 
894 165 217 158 32 2 15 1 1 16 33 32 1 1 
895 165 217 158 32 2 16 1 1 16 33 32 1 1 
896 165 217 158 32 2 17 1 1 6 33 32 1 1 
897 166 218 167 29 6 4 5 1 59 15 15 1 1 
898 166 218 167 29 6 5 5 1 67 15 15 1 1 
899 109 219 41 13 2 16 2 1 47 48 38 1 1 
900 109 219 41 13 2 17 2 1 47 48 38 1 1 
901 167 220 142 14 3 15 17 1 236 50 11 1 1 
902 167 220 142 14 3 16 17 1 236 50 11 1 1 
903 167 220 142 14 3 17 17 1 235 50 11 1 1 
904 167 220 142 14 3 17 17 1 236 50 11 1 1 
905 132 221 157 32 3 8 1 1 7 20 29 2 1 
906 132 221 157 32 3 9 1 1 7 20 29 2 1 
907 132 221 157 32 3 10 1 1 7 20 29 2 1 
908 132 221 157 32 3 11 1 1 7 20 29 2 1 
909 156 222 40 13 3 16 2 1 39 50 23 1 1 
910 156 222 40 13 3 17 2 1 39 50 23 1 1 
911 156 222 40 13 6 14 2 1 38 50 23 1 1 
912 156 222 40 13 6 15 2 1 38 50 23 1 1 
913 168 223 158 32 3 2 1 1 3 40 23 1 1 
914 168 223 158 32 3 3 1 1 3 40 23 1 1 
915 168 223 158 32 3 4 1 1 10 40 23 1 1 
916 168 223 158 32 3 5 1 1 10 40 23 1 1 
917 118 224 167 29 6 2 5 1 148 20 23 1 1 
918 118 224 167 29 6 3 5 1 148 20 23 1 1 
919 118 224 167 29 6 4 5 1 148 20 23 1 1 
920 118 224 167 29 6 5 5 1 60 20 23 1 1 
921 118 224 167 29 6 8 5 1 148 20 23 1 1 
922 118 224 167 29 6 9 5 1 148 20 23 1 1 
923 118 224 167 29 6 10 5 1 148 20 23 1 1 
924 52 225 41 13 3 16 2 1 47 48 39 1 1 
925 52 225 41 13 3 17 2 1 47 48 39 1 1 
926 52 225 41 13 5 16 2 1 49 48 39 1 1 
927 52 225 41 13 5 17 2 1 49 48 39 1 1 
936 51 228 110 27 2 2 1 2 5 24 21 1 1 
937 51 228 110 27 2 3 1 2 5 24 21 1 1 
938 51 228 110 27 5 2 1 2 5 24 21 1 1 
939 51 228 110 27 5 3 1 2 5 24 21 1 1 
940 170 229 60 40 3 4 2 1 55 40 40 1 1 
941 170 229 60 40 3 5 2 1 55 40 40 1 1 
942 170 229 60 40 5 4 2 2 128 40 40 1 1 
943 170 229 60 40 5 5 2 2 128 40 40 1 1 
944 136 230 158 32 5 2 1 1 1 45 32 1 1 
945 136 230 158 32 5 3 1 1 1 45 32 1 1 
946 171 231 179 18 4 14 4 1 111 50 48 1 1 
947 171 231 179 18 4 15 4 1 111 50 48 1 1 
948 171 231 179 18 4 16 4 1 111 50 48 1 1 
949 171 231 179 18 4 17 4 1 111 50 48 1 1 
950 37 232 178 18 6 2 4 1 122 60 56 1 1 
951 37 232 178 18 6 3 4 1 122 60 56 1 1 
952 37 232 178 18 6 4 4 1 122 60 56 1 1 
953 37 232 178 18 6 5 4 1 122 60 56 1 1 
954 172 233 12 13 4 4 2 1 30 50 41 1 1 
955 172 233 12 13 4 5 2 1 30 50 41 1 1 
956 172 233 12 13 6 4 2 1 38 50 41 1 1 
957 172 233 12 13 6 5 2 1 38 50 41 1 1 
961 174 235 87 43 3 10 2 1 48 25 36 1 1 
962 174 235 87 43 3 11 2 1 48 25 36 1 1 
963 174 235 87 43 5 10 2 1 48 25 36 1 1 
964 174 235 87 43 5 11 2 1 48 25 36 1 1 
978 129 238 103 42 3 4 2 1 39 50 32 1 1 
979 129 238 103 42 3 5 2 1 39 50 32 1 1 
980 77 239 58 18 5 2 4 1 -1 40 27 1 1 
981 77 239 58 18 5 3 4 1 -1 40 27 1 1 
982 77 239 58 18 5 4 4 1 -1 40 27 1 1 
983 77 239 58 18 5 5 4 1 -1 40 27 1 1 
984 175 240 164 17 6 2 1 1 2 40 29 1 1 
985 175 240 164 17 6 3 1 1 2 40 29 1 1 
986 175 240 164 17 6 4 1 1 2 40 29 1 1 
987 175 240 164 17 6 5 1 1 2 40 29 1 1 
988 176 241 79 40 2 14 2 1 51 45 50 1 1 
989 176 241 79 40 2 15 2 1 51 45 50 1 1 
990 176 241 79 40 2 16 15 2 -1 45 50 1 1 
991 176 241 79 40 2 17 15 2 -1 45 50 1 1 
992 177 242 87 43 4 10 1 1 8 40 34 1 1 
993 177 242 87 43 4 11 1 1 8 40 34 1 1 
994 177 242 87 43 6 10 1 1 3 40 34 1 1 
995 177 242 87 43 6 11 1 1 2 40 34 1 1 
996 178 243 73 8 4 8 2 1 55 40 17 1 1 
997 178 243 73 8 4 9 2 1 55 40 17 1 1 
998 179 244 103 42 3 2 5 1 91 30 29 1 1 
999 179 244 103 42 3 3 5 1 96 30 29 1 1 
1000 179 244 103 42 3 4 5 1 91 30 29 1 1 
1001 179 244 103 42 6 4 5 1 91 30 29 1 1 
1002 179 244 103 42 6 5 5 1 91 30 29 1 1 
1003 179 244 103 42 6 6 5 1 91 30 29 1 1 
1011 181 247 103 42 2 8 2 1 48 30 32 1 1 
1012 181 247 103 42 2 9 2 1 48 30 32 1 1 
1013 181 247 103 42 2 10 2 1 48 30 32 1 1 
1014 181 247 103 42 2 11 2 1 48 30 32 1 1 
1020 183 250 18 33 6 14 4 1 124 40 39 1 1 
1021 183 250 18 33 6 15 4 1 124 40 39 1 1 
1022 183 250 18 33 6 16 4 1 124 40 39 1 1 
1023 183 250 18 33 6 17 4 1 124 40 39 1 1 
1024 139 251 166 8 6 2 2 1 36 40 64 1 1 
1025 139 251 166 8 6 3 2 1 36 40 64 1 1 
1026 136 252 158 32 4 2 2 1 45 43 31 1 1 
1027 136 252 158 32 4 3 2 1 45 43 31 1 1 
1028 136 252 158 32 6 2 2 1 49 43 31 1 1 
1029 136 252 158 32 6 3 2 1 49 43 31 1 1 
1030 184 253 13 38 2 4 4 1 -1 20 15 1 1 
1031 184 253 13 38 2 5 4 1 -1 20 15 1 1 
1032 184 253 13 38 4 4 4 1 114 20 15 1 1 
1033 184 253 13 38 4 5 4 1 114 20 15 1 1 
1034 26 254 156 32 4 4 2 1 31 50 39 1 1 
1035 26 254 156 32 4 5 2 1 31 50 39 1 1 
1047 186 257 157 32 4 8 2 1 41 48 36 1 1 
1048 186 257 157 32 4 9 2 1 41 48 36 1 1 
1049 186 257 157 32 6 8 2 1 40 48 36 1 1 
1050 186 257 157 32 6 9 2 1 40 48 36 1 1 
1051 187 258 93 32 5 9 1 1 18 25 29 1 1 
1052 22 259 5 27 6 2 4 1 -1 30 26 1 1 
1053 22 259 5 27 6 3 4 1 -1 30 26 1 1 
1054 22 259 5 27 6 4 4 1 114 30 26 1 1 
1055 22 259 5 27 6 5 4 1 114 30 26 1 1 
1056 188 260 142 14 3 15 17 1 262 15 11 1 1 
1057 188 260 142 14 3 16 17 1 262 15 11 1 1 
1058 188 260 142 14 3 17 17 1 240 15 11 1 1 
1059 188 260 142 14 3 17 17 1 241 15 11 1 1 
1060 109 261 41 13 6 14 2 1 50 48 42 1 1 
1061 109 261 41 13 6 15 2 1 50 48 42 1 1 
1062 189 262 161 16 2 8 5 1 61 45 42 1 1 
1063 189 262 161 16 2 9 5 1 61 45 42 1 1 
1064 189 262 161 16 2 10 5 1 61 45 42 1 1 
1065 189 262 161 16 2 11 5 1 61 45 42 1 1 
1066 30 263 155 34 5 10 1 1 27 20 6 1 1 
1067 30 263 155 34 5 11 1 1 27 20 6 1 1 
1068 190 264 8 8 4 10 4 1 122 60 64 1 1 
1069 190 264 8 8 4 11 4 1 122 60 64 1 1 
1070 190 264 8 8 6 10 4 1 120 60 64 1 1 
1071 190 264 8 8 6 11 4 1 120 60 64 1 1 
1078 193 267 35 33 5 2 4 1 -1 30 16 1 1 
1079 193 267 35 33 5 3 4 1 -1 30 16 1 1 
1080 193 267 35 33 5 4 4 1 -1 30 16 1 1 
1081 193 267 35 33 5 5 4 1 -1 30 16 1 1 
1082 82 268 93 32 4 2 1 1 14 55 40 1 1 
1083 82 268 93 32 4 3 1 1 14 55 40 1 1 
1084 28 269 88 31 4 2 17 1 247 21 1 1 1 
1085 28 269 88 31 4 3 17 1 248 21 1 1 1 
1086 28 269 88 31 4 4 17 1 248 21 1 1 1 
1087 28 269 88 31 4 5 17 1 246 21 1 1 1 
1088 28 269 88 31 4 1 17 1 239 21 1 1 1 
1089 28 269 88 31 6 8 17 1 241 21 1 1 1 
1090 28 269 88 31 6 9 17 1 246 21 1 1 1 
1091 28 269 88 31 6 10 17 1 244 21 1 1 1 
1092 28 269 88 31 6 11 17 1 243 21 1 1 1 
1093 107 270 53 25 4 2 5 1 148 20 14 1 1 
1094 107 270 53 25 4 3 5 1 148 20 14 1 1 
1095 107 270 53 25 5 2 5 1 60 20 14 1 1 
1096 107 270 53 25 5 3 5 1 60 20 14 1 1 
1097 107 270 53 25 5 4 5 1 60 20 14 1 1 
1098 170 271 60 40 2 8 15 2 -1 40 28 1 1 
1099 170 271 60 40 2 9 15 2 -1 40 28 1 1 
1100 170 271 60 40 5 8 15 2 -1 40 28 1 1 
1101 170 271 60 40 5 9 15 2 -1 40 28 1 1 
1102 34 272 12 13 2 14 2 1 126 45 39 1 1 
1103 34 272 12 13 2 15 2 1 126 45 39 1 1 
1104 34 272 12 13 6 16 2 1 126 45 39 1 1 
1105 34 272 12 13 6 17 2 1 126 45 39 1 1 
1106 194 273 8 8 3 8 2 1 43 60 86 1 1 
1107 194 273 8 8 3 9 2 1 43 60 86 1 1 
1108 194 273 8 8 5 8 2 1 43 60 86 1 1 
1109 194 273 8 8 5 9 2 1 43 60 86 1 1 
1110 195 274 103 42 3 4 5 1 96 30 23 1 1 
1111 195 274 103 42 3 5 5 1 91 30 23 1 1 
1114 84 276 156 32 2 10 1 1 26 35 30 1 1 
1115 84 276 156 32 2 11 1 1 26 35 30 1 1 
1116 84 276 156 32 5 10 1 1 16 35 30 1 1 
1117 84 276 156 32 5 11 1 1 16 35 30 1 1 
1124 71 278 81 33 3 2 4 1 113 30 43 2 1 
1125 71 278 81 33 3 3 4 1 113 30 43 2 1 
1126 71 278 81 33 3 4 4 1 113 30 43 2 1 
1127 71 278 81 33 3 5 4 1 113 30 43 2 1 
1128 197 279 167 29 2 8 5 1 87 59 59 1 1 
1129 197 279 167 29 2 9 5 1 87 59 59 1 1 
1130 197 279 167 29 2 7 5 1 63 59 59 1 1 
1131 198 280 13 38 3 10 2 1 31 50 31 1 1 
1132 198 280 13 38 3 11 2 1 31 50 31 1 1 
1133 198 280 13 38 5 10 2 1 32 50 31 1 1 
1134 198 280 13 38 5 11 2 1 32 50 31 1 1 
1137 200 282 167 29 6 2 5 1 95 20 24 1 1 
1138 200 282 167 29 6 3 5 1 90 20 24 1 1 
1139 200 282 167 29 6 4 5 1 97 20 24 1 1 
1140 200 282 167 29 6 5 5 1 103 20 24 1 1 
1141 201 283 130 34 3 4 1 1 -1 25 7 1 1 
1142 201 283 130 34 3 5 1 1 -1 25 7 1 1 
1143 201 283 130 34 5 4 1 1 16 25 7 1 1 
1144 201 283 130 34 5 5 1 1 17 25 7 1 1 
1145 202 284 19 38 3 16 2 1 48 31 34 2 1 
1146 202 284 19 38 3 17 2 1 48 31 34 2 1 
1147 202 284 19 38 5 16 2 1 48 31 34 2 1 
1148 202 284 19 38 5 17 2 1 48 31 34 2 1 
1149 69 285 79 40 5 14 15 2 -1 45 27 1 1 
1150 69 285 79 40 5 15 15 2 -1 45 27 1 1 
1151 69 285 79 40 5 16 2 1 127 45 27 1 1 
1152 69 285 79 40 5 17 2 1 127 45 27 1 1 
1153 136 286 158 32 3 2 2 1 47 43 35 1 1 
1154 136 286 158 32 3 3 2 1 47 43 35 1 1 
1155 136 286 158 32 3 4 2 1 49 43 35 1 1 
1156 136 286 158 32 3 5 2 1 49 43 35 1 1 
1157 203 287 77 38 2 16 4 2 112 26 54 3 1 
1158 203 287 77 38 2 17 4 2 112 26 54 3 1 
1159 203 287 77 38 4 16 4 2 112 26 54 3 1 
1160 203 287 77 38 4 17 4 2 112 26 54 3 1 
1165 42 289 19 38 4 16 2 1 52 60 37 1 1 
1166 42 289 19 38 4 17 2 1 52 60 37 1 1 
1167 42 289 19 38 6 16 2 1 44 60 37 1 1 
1168 42 289 19 38 6 17 2 1 44 60 37 1 1 
1171 158 291 83 17 4 4 5 1 61 40 29 1 1 
1172 158 291 83 17 4 5 5 1 59 40 29 1 1 
1177 206 293 41 13 2 4 2 1 38 48 52 1 1 
1178 206 293 41 13 2 5 2 1 38 48 52 1 1 
1179 207 294 5 27 5 2 4 1 -1 30 26 1 1 
1180 207 294 5 27 5 3 4 1 -1 30 26 1 1 
1181 207 294 5 27 5 4 4 1 -1 30 26 1 1 
1182 207 294 5 27 5 5 4 1 -1 30 26 1 1 
1183 208 295 91 43 3 14 1 1 57 50 65 1 1 
1184 208 295 91 43 3 15 1 1 57 50 65 1 1 
1185 208 295 91 43 5 14 1 1 54 50 65 1 1 
1186 208 295 91 43 5 15 1 1 54 50 65 1 1 
1190 135 297 167 29 3 4 5 1 97 15 14 1 1 
1191 135 297 167 29 3 5 5 1 90 15 14 1 1 
1192 135 297 167 29 3 6 5 1 67 15 14 1 1 
1193 135 297 167 29 4 4 5 1 102 15 14 1 1 
1194 135 297 167 29 4 5 5 1 141 15 14 1 1 
1195 135 297 167 29 4 6 5 1 91 15 14 1 1 
1196 135 297 167 29 5 4 5 1 102 15 14 1 1 
1197 135 297 167 29 5 5 5 1 102 15 14 1 1 
1198 135 297 167 29 5 6 5 1 91 15 14 1 1 
1199 209 298 73 8 5 4 2 2 4 25 16 1 1 
1200 209 298 73 8 5 5 2 2 4 25 16 1 1 
1201 209 298 73 8 6 2 1 1 17 25 16 1 1 
1202 209 298 73 8 6 3 1 1 17 25 16 1 1 
1203 210 299 157 32 3 4 5 1 61 40 33 1 1 
1204 210 299 157 32 3 5 5 1 61 40 33 1 1 
1205 210 299 157 32 4 2 5 1 61 40 33 1 1 
1206 210 299 157 32 4 3 5 1 61 40 33 1 1 
1207 210 299 157 32 4 4 5 1 66 40 33 1 1 
1208 210 299 157 32 4 5 5 1 61 40 33 1 1 
1209 12 300 156 32 4 2 5 1 86 35 33 1 1 
1210 12 300 156 32 4 3 5 1 86 35 33 1 1 
1211 12 300 156 32 5 4 5 1 85 35 33 1 1 
1212 12 300 156 32 5 5 5 1 61 35 33 1 1 
1213 211 301 153 10 5 5 5 1 60 20 5 1 1 
1214 211 301 153 10 5 6 5 1 60 20 5 1 1 
1215 174 302 87 43 2 8 2 1 37 20 20 1 1 
